Iteration,AvgElmanSSE,AvgElmanPE,AvgJordanSSE,AvgJordanPE,AvgFFNNSSE,AvgFFNNPE,AvgStandardPSOSSE,AvgStandardPE,AvgChargedPSOSSE,AvgChargedPE
0,0.0,143.59272061813755,0.0,331.2925455513211,0.0,331.40012490039896,0.5097492229607056,330.9183688503735,0.5102320377773975,331.3443109252099
1,0.11392921539497991,58.692242232275674,0.5103606452973084,331.2856649125215,0.5105064535826984,331.39975487764946,0.5094522315080512,330.73533737922037,0.05546865315074882,97.33323445682268
2,0.026256219243013697,56.31300524556728,0.5103493752069409,331.2783707496941,0.5105041946109373,331.3993657468103,0.5090446117708897,330.4832351127957,0.048826018763319164,91.1904636202917
3,0.021439933330739132,56.95633652223363,0.5103374332528264,331.2706380535642,0.5105018185008563,331.39895652206434,0.50848461555835,330.1354421371328,0.04353648169267267,85.93485046884966
4,0.021180992923211513,57.161693193285245,0.5103247791826686,331.2624402806242,0.5104993191811663,331.3985261667465,0.5077143045044274,329.65461540372513,0.03933142842331694,81.4294170210739
5,0.021158942588602528,57.19737605988897,0.5103113703037554,331.25374925623373,0.5104966902655956,331.39807359071887,0.5066529068716692,328.9879722637497,0.03599814694023181,77.56637206214582
6,0.02114599047741504,57.191041530513104,0.5102971613312587,331.24453507125753,0.5104939250364895,331.3975976476097,0.5051872362171177,328.0602201554219,0.03336046108885524,74.3696846069161
7,0.02113258801822861,57.17481904487079,0.5102821042266446,331.2347659717708,0.5104910164275496,331.39709713191144,0.5031578208311913,326.76280233446334,0.03127410359920911,71.86527765679904
8,0.021118947740119944,57.15628188546,0.5102661480254861,331.2244082413169,0.5104879570056666,331.39657077592506,0.5003389790365566,324.93740823338567,0.02962283871345406,69.90026978564126
9,0.021105257382750677,57.13719678546818,0.5102492386539323,331.2134260751709,0.5104847389517976,331.3960172465488,0.4964111246086755,322.35085671320076,0.028314169163191513,68.32134732792093
10,0.021091568927417155,57.117992246726075,0.5102313187330074,331.2017814459973,0.5104813540408344,331.39543514190177,0.4909255491510902,318.6582002740038,0.027275088517898234,67.02811952691683
11,0.021077895055040964,57.09876945455264,0.5102123273698624,331.18943396026555,0.5104777936204153,331.3948229877663,0.4832686428589512,313.35311443745877,0.026448254754803776,65.94070546294515
12,0.021064238762461787,57.07955229611693,0.5101921999350186,177.09045286940795,0.510474048588613,180.22404350440388,0.472642742032917,305.7096110470594,0.025788739810548047,65.06437095904482
13,0.021050600737198662,57.06034640281652,0.2574218558713683,177.00371130666366,0.258764943185035,180.19782833557335,0.45806202324346534,294.704728504216,0.025261367549865757,64.32405511640128
14,0.021036981120207028,57.041153094248635,0.2573251499821671,176.91060511767915,0.2587554215298859,180.17264534957877,0.4382665032042176,278.82698998369233,0.024838583409696073,63.69090069425222
15,0.02102337992335028,57.02197267157253,0.2572903367990194,176.82737936482462,0.25874618090038076,180.14860260948285,0.4116529212634534,255.77766971530707,0.02449877421662449,63.16086215179176
16,0.021009797128061145,57.00280519540755,0.2572550530226647,176.7476555917222,0.2587371704567583,180.12608314686454,0.37754988681066515,223.24481358597006,0.02338587064683912,57.37489361905539
17,0.020996232708647998,56.98365066958699,0.2572191456921158,176.67252738756784,0.2587283421940178,180.1046347955531,0.33933762205264006,182.29751690175965,0.022590254730711898,56.95762508515604
18,0.020982686637799994,56.96450908456659,0.2571824605755614,176.60055112805864,0.25871965065928937,180.08534712446664,0.3035566591964922,141.36407924499366,0.02112937965103376,57.620071719491605
19,0.020969158887887304,56.94538042767988,0.25714484236296736,176.53057266077363,0.2587110526846014,180.06728701821945,0.27542796635026867,108.51469349964901,0.01991831279838919,55.266821624093524
20,0.020955649431268042,56.92626468556121,0.25710613401791066,176.46267952383985,0.25870250713419113,180.04999824749686,0.2555160022409042,88.3354525265353,0.019146408682165234,53.767728079330524
21,0.020942158240360602,56.907161844718004,0.2570661761158362,176.3980848077903,0.25869397466547595,180.03334953217714,0.23966945404305026,76.83654491430164,0.01864660001920776,52.848378566771785
22,0.020928685287660495,56.88807189166637,0.2570248061663962,176.33517619002268,0.2586854175028004,180.0176758256578,0.22344336063379283,71.1457802581225,0.01831715482256307,52.235890720791346
23,0.020915230545744075,56.86899481296253,0.25698185791724537,176.27331869998372,0.2586767992230652,180.00329470429472,0.20366478797647664,68.99156607697617,0.018095501618422747,51.80022844172218
24,0.02090179398726925,56.84993059521068,0.2569371606363927,176.21351319092435,0.25866808455235435,179.99030841160732,0.17758127110260186,68.59884291270446,0.017942719446180047,51.48207361448967
25,0.02088837558497541,56.83087922506466,0.2568905383699138,176.15487014582436,0.25865923917268085,179.97861747364817,0.14271637030309103,68.38008879119658,0.01783432553759184,51.233596548539836
26,0.020874975311683155,56.81184068922832,0.25684180917151833,176.0980063147283,0.2586502295379941,179.9673276603871,0.10146635180338728,67.25495397096648,0.017754758327899724,51.03949235670835
27,0.02086159314029406,56.79281497445541,0.2567907843001252,176.04232274517082,0.2586410226985978,179.95688620652618,0.0652373662100516,65.29723131096692,0.01769403476210417,50.88559702037709
28,0.020848229043790373,56.77380206754978,0.2567372673812306,175.98705215778358,0.25863158613316045,179.94750644251587,0.04271525007673319,63.33549142149498,0.01764569883867191,50.76035818196374
29,0.020834882995234706,56.75480195536534,0.25668105352745335,175.93235571121988,0.2586218875875119,179.9385850267342,0.03153393305645067,61.74677397276469,0.017605546624907778,50.653285621784136
30,0.02082155496776977,56.73581462480576,0.25662192841319875,175.87802302136484,0.25861189491944453,179.9302363853122,0.026383864360240566,60.63827680201891,0.0175708245491671,50.55985771952341
