Iteration,AvgElmanSSE,AvgElmanPE,AvgJordanSSE,AvgJordanPE,AvgFFNNSSE,AvgFFNNPE,AvgStandardPSOSSE,AvgStandardPE,AvgChargedPSOSSE,AvgChargedPE
0,0.0,16.848213872697414,0.0,12.15178589274467,0.0,12.151785677608439,0.21904373351989004,12.151785780324374,0.21904374748100075,12.151785772457488
1,0.38477726540548113,15.442865501332447,0.21904375445079463,12.151785891806579,0.2190437483239348,12.151785675919594,0.21904373293706653,12.151785772432312,0.12779247921111364,8.465875678799051
2,0.3266270299496218,14.163301175476548,0.21904375443147017,12.151785890864739,0.21904374828283835,12.151785674224405,0.21904373234107122,12.151785764360772,0.12769000240227252,8.45541477452802
3,0.2784203324535137,13.04840993082461,0.2190437544120689,12.151785889919136,0.21904374824158807,12.151785672522855,0.2190437317316065,12.151785756105689,0.12759017801976147,8.445853256637674
4,0.23845682238944646,12.06592702459369,0.21904375439259044,12.151785888969744,0.21904374820018344,12.151785670814915,0.21904373110836778,12.151785747662881,0.12749317873484586,8.436864801888442
5,0.2053269350578557,11.171378693060019,0.21904375437303422,12.151785888016562,0.2190437481586239,12.151785669100562,0.21904373047104392,12.151785739028082,0.12739897098669073,8.428010591818742
6,0.17786215137029082,10.387796514476067,0.21904375435340026,12.151785887059567,0.21904374811690888,12.15178566737977,0.21904372981931663,12.15178573019693,0.12730748232764358,8.419289497867107
7,0.15509377036578237,9.705331998405898,0.21904375433368806,12.151785886098747,0.21904374807503765,12.151785665652516,0.21904372915286038,12.151785721164957,0.12721863450932736,8.410699656817462
8,0.13621873594854403,9.09495660174966,0.21904375431389758,12.15178588513408,0.2190437480330098,12.151785663918782,0.2190437284713425,12.151785711927586,0.12713234998584513,8.40223907750942
9,0.12057130978667142,8.577964811441413,0.21904375429402814,12.151785884165557,0.21904374799082477,12.151785662178527,0.21904372777442271,12.15178570248017,0.12400684397136225,8.271042083887957
10,0.10759958956526874,8.112872363634255,0.21904375427407963,12.151785883193162,0.21904374794848183,12.15178566043175,0.21904372706175262,12.151785692817917,0.12392204548133702,8.262485359073013
11,0.09684604335854029,7.724985691369385,0.21904375425405173,12.151785882216878,0.2190437479059803,12.151785658678406,0.21904372633297664,12.151785682935953,0.12383967831499967,8.254081946462358
12,0.08793137295992566,7.371817415452351,0.21904375423394404,6.867677523354447,0.21904374786331995,6.9666078998528,0.21904372558773075,12.151785672829275,0.1237596789942745,8.24581903956664
13,0.08054113668668643,7.050260158977124,0.11057866616373632,6.867430302247979,0.11204935937209887,6.9664365916429105,0.21904372482564283,12.151785662492783,0.12368197920398642,8.237680107898404
14,0.07441465966373763,6.757484642847946,0.11057672302480247,6.867197971987408,0.11204572678038931,6.9662604551623355,0.21904372404633218,12.151785651921235,0.120564802408468,8.106799573041114
15,0.06933584036710258,6.490914798070888,0.11057480698349839,6.866973779007089,0.11204211272943544,6.9660887806886125,0.21904372324940985,12.151785641109308,0.12048808464447014,8.09855415135768
16,0.06512552914355756,6.248205105743059,0.11057291762513385,6.866751047026223,0.1120385168820178,6.965920266678695,0.21904372243447787,12.151785630051526,0.11737184817110487,7.967593284654665
17,0.06163520989644243,6.027219965121378,0.11057105454167826,6.866529902465441,0.11203493890555503,6.965752755200503,0.21904372160112912,12.151785618742297,0.11729603902832512,7.959282889644674
18,0.058741762104861255,5.8401443300512526,0.11056921733165169,6.866315064966198,0.11203137847205073,6.965586239332327,0.21904372074894746,12.151785607175912,0.11722239100355648,7.951121496789207
19,0.0563431184525645,5.676203566260841,0.11056740560001728,6.866101625223439,0.1120278352580409,6.965420881159159,0.2190437198775074,12.151785595346519,0.11715084897294852,7.943096377506601
20,0.05435466493175099,5.526936993859038,0.11056561895807548,6.865889572676867,0.11202430894454221,6.965256899401282,0.21904371898637393,12.15178558324814,0.11708135249004711,7.935191055659309
21,0.05270625647240701,5.391031160303877,0.11056385702335987,6.865678896850518,0.11202079921700084,6.965095621386011,0.21904371807510198,12.151785570874663,0.1170138415309738,7.927403666954694
22,0.05133974285459084,5.277799013326608,0.11056211941953466,6.865475205468003,0.11201730576524206,6.9649416856279975,0.2190437171432364,12.151785558219835,0.11694825759015796,7.919732348789829
23,0.050206917655686245,5.178371061899226,0.11056040577629365,6.865280622778854,0.11201382828342044,6.964788662975612,0.21904371619031193,12.151785545277255,0.11688454385639183,7.912175261157729
24,0.049267817902179795,5.087842838363653,0.11055871572926124,6.6446127771765635,0.11201036646997077,6.742860114957909,0.21904371521585295,12.151785532040376,0.11682264520772231,7.904730590727386
25,0.04848931446231234,5.005417729618508,0.10815679987314504,6.644396422258587,0.11004360959179314,6.709206938899214,0.21904371421937255,12.15178551850252,0.11676250817139303,7.897396551528504
26,0.04784394346825447,4.930370424053353,0.10815496334534597,6.637082098658849,0.10991851645830862,6.698453203639689,0.21904371320037327,12.151785504656837,0.11670408087778515,7.890171384939
27,0.04730893755585774,4.8620405301472305,0.10810054318898923,6.636868964515366,0.10986856199585524,6.698239840037361,0.21904371215834634,12.151785490496327,0.11360560419170311,7.760189681070367
28,0.0468654227562684,4.802376564673961,0.10809876328436911,6.636660329276322,0.10986501840369552,6.698027785480863,0.21904371109277138,12.15178547601384,0.11354703107447656,7.752828395621836
29,0.04649775271522385,4.753270407392327,0.10809700864715122,6.636453083407122,0.10986149096605828,6.697820768910479,0.21904371000311637,12.151785461202055,0.11349010966551526,7.7456008486755765
30,0.046192956758662466,4.70855963488151,0.1080952788775817,6.636248535029792,0.10982761487926608,6.697615565316753,0.21904370888883729,12.151785446053475,0.11343479980970117,7.738494511579452
