Iteration,AvgElmanSSE,AvgElmanPE,AvgJordanSSE,AvgJordanPE,AvgFFNNSSE,AvgFFNNPE,AvgStandardPSOSSE,AvgStandardPE,AvgChargedPSOSSE,AvgChargedPE
0,0.0,12.78752588750058,0.0,16.212473936063226,0.0,16.212473974438584,0.409982625742966,16.212473569740546,0.40998264247020444,16.212473881936596
1,0.28757377512276106,11.719616245553711,0.4099826429906856,16.21247393511859,0.4099826391177283,16.21247397374441,0.40998262493244997,16.212473553168557,0.21189606271876785,11.243651850449824
2,0.2545741173658728,10.804413005014029,0.40998264294137676,16.2124739341689,0.40998263905170645,16.212473973046755,0.4099826240970752,16.212473536090638,0.21184038685728532,11.241436037654795
3,0.22722613532537442,10.022785881683308,0.4099826428918034,16.212473933214124,0.4099826389853507,16.212473972345588,0.40998262323607904,16.212473518491336,0.21178612027931235,11.239250244730497
4,0.20456188934134384,9.428124062004553,0.4099826428419635,16.21247393225424,0.4099826389186591,16.212473971640897,0.40998262234867555,16.21247350035475,0.21173311596168415,11.23708935080153
5,0.18577922025558022,8.941326707343768,0.40998264279185537,16.212473931289207,0.40998263885163005,16.212473970932663,0.4099826214340554,16.212473481664468,0.2060217078958966,11.09298584381951
6,0.1702133534631636,8.597390272334852,0.40998264274147833,16.212473930319025,0.409982638784262,16.21247397022087,0.40998262049138384,16.212473462403583,0.20596950868952713,11.090808718962256
7,0.15731336776792382,8.385253895105269,0.4099826426908306,16.21247392934363,0.40998263871655294,16.2124739695055,0.4099826195198001,16.212473442554685,0.20025889062181376,10.94668922684274
8,0.14662269525285931,8.241497064044076,0.4099826426399109,16.21247392836302,0.40998263864850143,16.21247396878653,0.409982618518418,16.212473422099823,0.20020746723515906,10.944496413436974
9,0.13776296140270372,8.1463894605909,0.40998264258871736,16.21247392737717,0.4099826385801058,16.21247396806395,0.40998261748632336,16.212473401020503,0.20015722770663913,10.942327875170758
10,0.13042059316647475,8.06124641442954,0.40998264253724875,16.212473926386036,0.4099826385113642,16.212473967337726,0.40998261642257494,16.21247337929766,0.19444852788173894,10.79821697004926
11,0.12433572075942362,7.991392223197173,0.4099826424855035,16.21247392538959,0.40998263844227467,16.212473966607867,0.4099826153262012,16.212473356911644,0.18873936649182724,10.65406641297592
12,0.11929298027791785,7.948984124642196,0.4099826424334803,9.794811243943485,0.40998263837283555,9.437851571984401,0.40998261419620236,16.212473333842222,0.18868937710508418,10.65184324362307
13,0.11511389153314412,7.933870929111419,0.1976357896198573,9.794654884976769,0.2086853474607844,9.43777010167225,0.409982613031547,16.212473310068532,0.1886405462567767,10.649644938591894
14,0.1116505412957507,7.922062219244376,0.19763358674256518,9.794494776250165,0.20868420322274678,9.437685483068064,0.40998261183117213,16.212473285569057,0.18857028387322855,10.645133962129258
15,0.10878034836632072,7.911312193243906,0.19763140888144481,9.794337997682106,0.20868307093561447,9.437603626163604,0.40998261059398255,16.212473260321673,0.18850957191339512,10.642730823291624
16,0.10640172518714022,7.901525925892712,0.1976292556596331,9.794182931936932,0.20868195047004062,9.437522307657071,0.40998260931884944,16.21247323430353,0.18845191697813374,10.640384926953582
17,0.10443048244811039,7.892617003499597,0.19762712670597363,9.794029234471305,0.20868084169808138,9.437441353610922,0.4099826080046089,16.2124732074911,0.18839133126747667,10.616236636942569
18,0.10279684943930466,7.8845067607615595,0.19762502165493287,9.793876547129395,0.20867974446368834,9.437357974695464,0.40998260665006186,16.212473179860147,0.18832536712800224,10.613625083932622
19,0.10144300469678365,7.8901950223376796,0.1976229401465169,9.793724860031492,0.20867865856732215,9.437274955791766,0.4099826052539723,16.212473151385687,0.18826124388149768,10.611047359800375
20,0.10032102954906919,7.904751887157895,0.19762088182619028,9.793574373612719,0.20867758388557808,9.437192821978464,0.4099826038150662,16.21247312204196,0.18819369894653454,10.600730219437688
21,0.09939121213887624,7.922816172114432,0.19761884634479499,9.793425167048879,0.2086765202967565,9.437114353620965,0.4099826023320307,16.212473091802448,0.18811964843112405,10.598322243263373
22,0.09862064189834356,7.939260883957546,0.19761683335847108,9.793276927116258,0.208675467680478,9.437036219849817,0.40998260080351223,16.21247306063979,0.18804776986445174,10.595939267797002
23,0.0979820447352667,7.954231215595032,0.1976148425285774,9.793129644369548,0.20867442591766866,9.436963669970982,0.4099825992281163,16.21247302852582,0.18797539849382225,10.591465375555687
24,0.09745281770661159,7.9678593442130605,0.19761287352161486,9.11451636052408,0.2086733948905462,9.070566497070903,0.40998259760440525,16.212472995431497,0.18788789753074003,10.549129436713518
25,0.09701422901543126,7.980265597973794,0.18397701116042658,9.114335308474265,0.19733262441946822,9.070486951718788,0.40998259593089775,16.212472961326895,0.18779429643668408,10.546071389957246
26,0.09665075501808672,7.99155951814186,0.1839747850280386,9.114150594678234,0.19733155155488982,9.070406042349815,0.40998259420606636,16.21247292618119,0.1820439412916495,10.401080956839664
27,0.09634953077747199,8.001840826012481,0.18397258568343705,9.11396757078289,0.1973304893937309,9.070325874834191,0.40998259242833746,16.212472889962573,0.18195259394045915,10.39290101250879
28,0.0960998947163585,8.011200303173531,0.18397041273385098,9.11378570190304,0.19732943782258716,9.070250376286037,0.40998259059608894,16.212472852638314,0.18185291762366027,10.347467145568325
29,0.09589301125521493,8.019720592868804,0.1839682657102314,9.113610072851834,0.19732839672927993,9.07017515969326,0.40998258870764887,16.212472814174664,0.18174710186748436,10.344412966458119
30,0.09572155807878485,8.027476929533654,0.18396614413921386,9.11343670563736,0.1973273660028421,9.045192936105666,0.40998258676129445,16.212472774536856,0.18164449279238556,10.341394254189051
