Iteration,AvgElmanSSE,AvgElmanPE,AvgJordanSSE,AvgJordanPE,AvgFFNNSSE,AvgFFNNPE,AvgStandardPSOSSE,AvgStandardPE,AvgChargedPSOSSE,AvgChargedPE
0,0.0,9.579255871777049,0.0,19.420744030716936,0.0,19.42074406093557,0.4912768541023205,19.420743641360485,0.4912768346530534,19.420743544164164
1,0.12306915195480993,8.72741608791632,0.49127683314034976,19.420744030090464,0.49127687318847213,19.420744060529582,0.49127685324914394,19.420743623464833,0.2067600823894291,10.506662010991732
2,0.10591007859063076,7.998273225500939,0.49127683284857887,19.42074402945996,0.491276873166081,19.420744060121145,0.4912768523638988,19.42074360491141,0.20631558502946307,10.479367072182063
3,0.09169467219037084,7.34050537609812,0.49127683255485793,19.420744028825407,0.49127687314355123,19.420744059710245,0.49127685144537936,19.420743585676053,0.19797886737545706,10.204872789834322
4,0.07991794121031938,6.781145291011638,0.49127683225917457,19.42074402818678,0.49127687312088236,19.42074405929687,0.49127685049233427,19.420743565733684,0.19754068652434734,10.177423381769295
5,0.07016152690825588,6.27202047408796,0.49127683196151517,19.42074402754405,0.4912768730980734,19.420744058881,0.49127684950346523,19.42074354505833,0.19710976579176337,10.150133177113728
6,0.06207884096827727,5.8312655181383475,0.4912768316618671,19.42074402689719,0.49127687307512335,19.420744058462617,0.4912768484774252,19.420743523623038,0.19668585175419093,10.122990062769135
7,0.05538275295698208,5.446268277489162,0.4912768313602162,19.420744026246158,0.4912768730520309,19.420744058041713,0.4912768474128164,19.420743501399905,0.19626886686421322,10.095994081956983
8,0.049835390117679595,5.134157009002336,0.49127683105655,19.420744025590967,0.4912768730287959,19.420744057618265,0.4912768463081886,19.42074347835994,0.19585876565851218,10.069147616444956
9,0.04523968708610504,4.883480092616191,0.4912768307508548,19.420744024931558,0.49127687300541745,19.42074405719227,0.49127684516203624,19.42074345447314,0.19459230411897172,9.984843942388615
10,0.04143238529988989,4.667195977943139,0.49127683044311626,19.420744024267908,0.49127687298189415,19.420744056763702,0.4912768439727984,19.420743429708384,0.18580671691035983,9.696202275090968
11,0.03827823338863928,4.488566591996456,0.49127683013332174,19.42074402359999,0.49127687295822525,19.420744056332552,0.49127684273885447,19.42074340403339,0.18512366273692415,9.578568410010881
12,0.03566518250500079,4.330455118031263,0.49127682982145704,10.837126913358171,0.4912768729344101,8.934760304116066,0.49127684145852324,19.420743377414713,0.16857539007619843,8.990670234566213
13,0.033500405907550164,4.186543436961213,0.24154517947024706,10.837065122052962,0.24842152435729542,8.934702583316394,0.4912768401300601,19.42074334981767,0.16810969188236555,8.999928802448268
14,0.031707001390799815,4.055556288598095,0.2415446475794258,10.837009173386019,0.24842104710858925,8.934645276167172,0.491276838751655,19.420743321206306,0.15976568698086566,8.72678139305539
15,0.030221259417334403,3.9467201044416487,0.24154412396793387,10.836952400416669,0.24842057625584837,8.934588870469737,0.4912768373214297,19.42074329154333,0.1593269247348643,8.700884897757454
16,0.02899039990436571,3.856286623054428,0.2415436084685212,10.836897491488026,0.24842011171377076,8.934533006842926,0.4912768358374351,19.4207432607901,0.1588993845117854,8.675257727550296
17,0.027970697266176552,3.783850470812723,0.24154310095531312,10.836842959937798,0.24841965339819524,8.934477396186361,0.49127683429764857,19.42074322890654,0.1584821587979463,8.650795206278522
18,0.02712592710667395,3.7179197311550016,0.24154260130451122,10.836788803963373,0.24841920093184838,8.93442203696983,0.4912768326999724,19.420743195851117,0.15807492072944743,8.627121003195441
19,0.026426079382712308,3.66598986083109,0.24154210939435536,10.836735021755663,0.24841875415190112,8.93436692765617,0.4912768310422293,19.42074316158075,0.15767745485711482,8.603778027726037
20,0.02584629232498405,3.628313645645499,0.24154162510508623,10.836681611499584,0.24841831258357763,8.934312066725527,0.49127682932215927,19.42074312605078,0.15703929010655135,8.589114024299839
21,0.02536596924543834,3.604473858886763,0.24154114831890858,10.836628571374394,0.24841787615813693,8.934257452668712,0.4912768275374189,19.420743089214934,0.15664727369534912,8.563829496997899
22,0.02496804685699524,3.583898398530436,0.2415406789199554,10.836575899554163,0.2484174448077488,8.934203799766323,0.49127682568557524,19.4207430510252,0.15627425441551634,8.540190224137655
23,0.024638389113584343,3.569213698229025,0.24154021679425336,10.83652359420812,0.24841701846548092,8.934152836502324,0.4912768237641043,19.420743011431824,0.14800917677136144,8.2696245688815
24,0.02436528503746233,3.5589740760956587,0.2415397618296881,10.42848095362118,0.2484165970652877,8.71570544930118,0.49127682177038734,19.420742970383223,0.14764454881081446,8.246211084052087
25,0.024139032694757534,3.549654062141095,0.2362511050885633,10.428400783055764,0.24698282147614756,8.71565397288726,0.49127681970170684,19.42074292782591,0.13938605531659315,7.975527308396956
26,0.02395159454047638,3.545886262647397,0.23625060607739856,10.428317174743025,0.24698252468871498,8.715598923219998,0.49127681755524294,19.420742883704428,0.13902747726784287,7.952197731518188
27,0.02379631188950291,3.5432957821051776,0.23625011460813286,10.428236029328911,0.24698223237226483,8.715544191495676,0.49127681532806966,19.420742837961296,0.1386779853638819,7.929238041757326
28,0.023667668370488074,3.540937944723065,0.23624963057485082,10.428155467188748,0.24698194446527091,8.71548977567814,0.4912768130171509,19.420742790536917,0.13833176247521428,7.881943930191355
29,0.023561093959575934,3.5401495413025423,0.23624915387309128,10.428075484285234,0.24698166067941,8.715435247330431,0.4912768106193369,19.420742741369494,0.13798876469260027,7.860110582452174
30,0.023472802632458017,3.542067384232812,0.2362486843998275,10.427996076601328,0.24698138089180338,8.715379814956398,0.49127680813135843,19.420742690394977,0.13765483772851136,7.838554362875931
