"cash surplus","cash surplus(t-1)","consumer price inflation","consumer price inflation(t-1)","exports goods and services growth","exports goods and services growth(t-1)","import goods and services growth","import goods and services growth(t-1)","foreign direct investment inflows","foreign direct investment inflows(t-1)","gross savings","gross savings(t-1)","labour participation","labour participation(t-1)","secondary school","secondary school(t-1)","unemployment","unemployment(t-1)","vulnerable employment","vulnerable employment(t-1)","gdp growth","gdp growth(t-1)","gdp growth(t+1)"
-0.8328679463738713,-0.8263432308632165,-0.8328679463738713,-0.8263432308632165,0.09326903699423261,0.42756639517769846,0.09326903699423261,0.42756639517769846,-0.004076667389570132,-0.09295128076824732,-0.004076667389570132,-0.09295128076824732,0.2627634724071948,0.23706885104885456,0.2627634724071948,0.23706885104885456,0.4544241083561056,0.49823030947928615,0.4544241083561056,0.49823030947928615,-0.36940106133782435,-0.3124936153286507,-0.4263085073594438
-0.839392661884526,-0.8328679463738713,-0.839392661884526,-0.8328679463738713,-0.241028321197032,0.09326903699423261,-0.241028321197032,0.09326903699423261,0.08479794598910728,-0.004076667389570132,0.08479794598910728,-0.004076667389570132,0.28845809376182197,0.2627634724071948,0.28845809376182197,0.2627634724071948,0.41061790723292546,0.4544241083561056,0.41061790723292546,0.4544241083561056,-0.4263085073594438,-0.36940106133782435,-0.40018921347103775
-0.7883962590316702,-0.839392661884526,-0.7883962590316702,-0.839392661884526,-0.4561648497793135,-0.241028321197032,-0.4561648497793135,-0.241028321197032,0.32725585689632974,0.08479794598910728,0.32725585689632974,0.08479794598910728,0.22779869582794832,0.28845809376182197,0.22779869582794832,0.28845809376182197,0.4011479797740123,0.41061790723292546,0.4011479797740123,0.41061790723292546,-0.40018921347103775,-0.4263085073594438,-0.3740699195950793
-0.7373998561709108,-0.7883962590316702,-0.7373998561709108,-0.7883962590316702,-0.6713013783615948,-0.4561648497793135,-0.6713013783615948,-0.4561648497793135,0.5697137678035522,0.32725585689632974,0.5697137678035522,0.32725585689632974,0.16713929789036142,0.22779869582794832,0.16713929789036142,0.22779869582794832,0.3916780522771435,0.4011479797740123,0.3916780522771435,0.4011479797740123,-0.3740699195950793,-0.40018921347103775,-0.4649684998285365
-0.8449371870278393,-0.7373998561709108,-0.8449371870278393,-0.7373998561709108,-0.813686726635334,-0.6713013783615948,-0.813686726635334,-0.6713013783615948,0.19762532007778444,0.5697137678035522,0.19762532007778444,0.5697137678035522,0.1385052999231795,0.16713929789036142,0.1385052999231795,0.16713929789036142,0.32488296297712616,0.3916780522771435,0.32488296297712616,0.3916780522771435,-0.4649684998285365,-0.3740699195950793,-0.5558670800495477
-0.9524745178847679,-0.8449371870278393,-0.9524745178847679,-0.8449371870278393,-0.9560720749090732,-0.813686726635334,-0.9560720749090732,-0.813686726635334,-0.17446312764326233,0.19762532007778444,-0.17446312764326233,0.19762532007778444,0.10987130195599737,0.1385052999231795,0.10987130195599737,0.1385052999231795,0.25808787363915364,0.32488296297712616,0.25808787363915364,0.32488296297712616,-0.5558670800495477,-0.4649684998285365,-0.6815778031070392
-0.9762372589463357,-0.9524745178847679,-0.9762372589463357,-0.9524745178847679,-0.9780360374506372,-0.9560720749090732,-0.9780360374506372,-0.9560720749090732,-0.01594970184005584,-0.17446312764326233,-0.01594970184005584,-0.17446312764326233,0.23166052624395594,0.10987130195599737,0.23166052624395594,0.10987130195599737,0.12254831542452771,0.25808787363915364,0.12254831542452771,0.25808787363915364,-0.6815778031070392,-0.5558670800495477,-0.8072885261769778
-1,-0.9762372589463357,-1,-0.9762372589463357,-1,-0.9780360374506372,-1,-0.9780360374506372,0.14256372396315053,-0.01594970184005584,0.14256372396315053,-0.01594970184005584,0.3534497505282015,0.23166052624395594,0.3534497505282015,0.23166052624395594,-0.012991242752142695,0.12254831542452771,-0.012991242752142695,0.12254831542452771,-0.8072885261769778,-0.6815778031070392,-0.9036442630822654
-0.9112715935667595,-1,-0.9112715935667595,-1,-0.9351453447563619,-1,-0.9351453447563619,-1,0.5712818619815754,0.14256372396315053,0.5712818619815754,0.14256372396315053,0.515008935661279,0.3534497505282015,0.515008935661279,0.3534497505282015,-0.08384771994550744,-0.012991242752142695,-0.08384771994550744,-0.012991242752142695,-0.9036442630822654,-0.8072885261769778,-1
-0.8225431871256154,-0.9112715935667595,-0.8225431871256154,-0.9112715935667595,-0.870290689504925,-0.9351453447563619,-0.870290689504925,-0.9351453447563619,1,0.5712818619815754,1,0.5712818619815754,0.6765681207906431,0.515008935661279,0.6765681207906431,0.515008935661279,-0.1547041971388723,-0.08384771994550744,-0.1547041971388723,-0.08384771994550744,-1,-0.9036442630822654,-0.9473437177893856
