"cash surplus","cash surplus(t-1)","consumer price inflation","consumer price inflation(t-1)","exports goods and services growth","exports goods and services growth(t-1)","import goods and services growth","import goods and services growth(t-1)","foreign direct investment inflows","foreign direct investment inflows(t-1)","gross savings","gross savings(t-1)","labour participation","labour participation(t-1)","secondary school","secondary school(t-1)","unemployment","unemployment(t-1)","vulnerable employment","vulnerable employment(t-1)","gdp growth","gdp growth(t-1)","gdp growth(t+1)"
0.19837250291205244,0.19837250291205244,0.19837250291205244,0.19837250291205244,1,1,1,1,-0.9003058103975535,-0.8006116207951071,-0.9003058103975535,-0.8006116207951071,-1,-1,-1,-1,-0.9642347176832176,-0.9642347176832176,-0.9642347176832176,-0.9642347176832176,0.22801475833594376,0.22801475833594376,0.22801475833594376
0.19837250291205244,0.19837250291205244,0.19837250291205244,0.19837250291205244,1,1,1,1,-1,-0.9003058103975535,-1,-0.9003058103975535,-1,-1,-1,-1,-0.9642347176832176,-0.9642347176832176,-0.9642347176832176,-0.9642347176832176,0.22801475833594376,0.22801475833594376,0.22801475833594376
0.19837250291205244,0.19837250291205244,0.19837250291205244,0.19837250291205244,1,1,1,1,0.00000000000000022204,-1,0.00000000000000022204,-1,-0.8313398254444528,-1,-0.8313398254444528,-1,-0.9642347176832176,-0.9642347176832176,-0.9642347176832176,-0.9642347176832176,0.22801475833594376,0.22801475833594376,0.22801475833594376
0.19837250291205244,0.19837250291205244,0.19837250291205244,0.19837250291205244,1,1,1,1,1,0.00000000000000022204,1,0.00000000000000022204,-0.6626796508863682,-0.8313398254444528,-0.6626796508863682,-0.8313398254444528,-0.9642347176832176,-0.9642347176832176,-0.9642347176832176,-0.9642347176832176,0.22801475833594376,0.22801475833594376,0.22801475833594376
0.19837250291205244,0.19837250291205244,0.19837250291205244,0.19837250291205244,1,1,1,1,0.5082568807339449,1,0.5082568807339449,1,-0.3713045764917382,-0.6626796508863682,-0.3713045764917382,-0.6626796508863682,-0.9582287139808233,-0.9642347176832176,-0.9582287139808233,-0.9642347176832176,0.22801475833594376,0.22801475833594376,0.22801475833594376
0.19837250291205244,0.19837250291205244,0.19837250291205244,0.19837250291205244,1,1,1,1,0.016513761467890076,0.5082568807339449,0.016513761467890076,0.5082568807339449,-0.07992950209457061,-0.3713045764917382,-0.07992950209457061,-0.3713045764917382,-0.9522227102784291,-0.9582287139808233,-0.9522227102784291,-0.9582287139808233,0.22801475833594376,0.22801475833594376,0.22801475833594376
0.19837250291205244,0.19837250291205244,0.19837250291205244,0.19837250291205244,0.34661088691923503,1,0.34661088691923503,1,-0.19633027522935786,0.016513761467890076,-0.19633027522935786,0.016513761467890076,0.102472653885755,-0.07992950209457061,0.102472653885755,-0.07992950209457061,-0.9761113551622492,-0.9522227102784291,-0.9761113551622492,-0.9522227102784291,0.22801475833594376,0.22801475833594376,0.22801475833594376
0.19837250291205244,0.19837250291205244,0.19837250291205244,0.19837250291205244,-0.30677822616152994,0.34661088691923503,-0.30677822616152994,0.34661088691923503,-0.40917431192660536,-0.19633027522935786,-0.40917431192660536,-0.19633027522935786,0.2848748098660805,0.102472653885755,0.2848748098660805,0.102472653885755,-1,-0.9761113551622492,-1,-0.9761113551622492,0.22801475833594376,0.22801475833594376,0.1523008361865279
0.19837250291205244,0.19837250291205244,0.19837250291205244,0.19837250291205244,-0.43372869469300146,-0.30677822616152994,-0.43372869469300146,-0.30677822616152994,-0.3779816513761468,-0.40917431192660536,-0.3779816513761468,-0.40917431192660536,0.499792606309303,0.2848748098660805,0.499792606309303,0.2848748098660805,-0.919967887052538,-1,-0.919967887052538,-1,0.1523008361865279,0.22801475833594376,0.0765869140371116
0.19837250291205244,0.19837250291205244,0.19837250291205244,0.19837250291205244,-0.5606791632242425,-0.43372869469300146,-0.5606791632242425,-0.43372869469300146,-0.34678899082568804,-0.3779816513761468,-0.34678899082568804,-0.3779816513761468,0.714710402749988,0.499792606309303,0.714710402749988,0.499792606309303,-0.8399357741050759,-0.919967887052538,-0.8399357741050759,-0.919967887052538,0.0765869140371116,0.1523008361865279,0.005320523788356457
0.19837250291205244,0.19837250291205244,0.19837250291205244,0.19837250291205244,-0.7332257862628017,-0.5606791632242425,-0.7332257862628017,-0.5606791632242425,-0.4124362895005096,-0.34678899082568804,-0.4124362895005096,-0.34678899082568804,0.46277201435038395,0.714710402749988,0.46277201435038395,0.714710402749988,-0.8085417797114568,-0.8399357741050759,-0.8085417797114568,-0.8399357741050759,0.005320523788356457,0.0765869140371116,-0.06594586646039868
0.19837250291205244,0.19837250291205244,0.19837250291205244,0.19837250291205244,-0.9057724093013609,-0.7332257862628017,-0.9057724093013609,-0.7332257862628017,-0.47808358817533125,-0.4124362895005096,-0.47808358817533125,-0.4124362895005096,0.21083362595331723,0.46277201435038395,0.21083362595331723,0.46277201435038395,-0.7771477853178377,-0.8085417797114568,-0.7771477853178377,-0.8085417797114568,-0.06594586646039868,0.005320523788356457,-0.2990018789969253
0.19837250291205244,0.19837250291205244,0.19837250291205244,0.19837250291205244,-0.9437722651368201,-0.9057724093013609,-0.9437722651368201,-0.9057724093013609,-0.5054026503567788,-0.47808358817533125,-0.5054026503567788,-0.47808358817533125,0.1994148198979795,0.21083362595331723,0.1994148198979795,0.21083362595331723,-0.6520718707643433,-0.7771477853178377,-0.6520718707643433,-0.7771477853178377,-0.2990018789969253,-0.06594586646039868,-0.5320578915334522
