"cash surplus","cash surplus(t-1)","consumer price inflation","consumer price inflation(t-1)","exports goods and services growth","exports goods and services growth(t-1)","import goods and services growth","import goods and services growth(t-1)","foreign direct investment inflows","foreign direct investment inflows(t-1)","gross savings","gross savings(t-1)","labour participation","labour participation(t-1)","secondary school","secondary school(t-1)","unemployment","unemployment(t-1)","vulnerable employment","vulnerable employment(t-1)","gdp growth","gdp growth(t-1)","gdp growth(t+1)"
0.04402479866221265,-0.09168031210939043,0.04402479866221265,-0.09168031210939043,-0.9988736589407622,-0.9994368294703472,-0.9988736589407622,-0.9994368294703472,0.15568408988034932,0.12448853140748106,0.15568408988034932,0.12448853140748106,-1,-0.7048158670249052,-1,-0.7048158670249052,0.9116604566884348,0.6884000313280416,0.9116604566884348,0.6884000313280416,-1,-0.9059517633285095,-0.7929387106499304
0.12594034446559177,0.04402479866221265,0.12594034446559177,0.04402479866221265,-0.9981315085094036,-0.9988736589407622,-0.9981315085094036,-0.9988736589407622,0.43424796080814243,0.15568408988034932,0.43424796080814243,0.15568408988034932,-0.4917077766331681,-1,-0.4917077766331681,-1,0.9558302283442175,0.9116604566884348,0.9558302283442175,0.9116604566884348,-0.7929387106499304,-1,-0.5858774212780671
0.20785589024526896,0.12594034446559177,0.20785589024526896,0.12594034446559177,-0.9973893580781129,-0.9981315085094036,-0.9973893580781129,-0.9981315085094036,0.7128118317359351,0.43424796080814243,0.7128118317359351,0.43424796080814243,0.016584446737590852,-0.4917077766331681,0.016584446737590852,-0.4917077766331681,1,0.9558302283442175,1,0.9558302283442175,-0.5858774212780671,-0.7929387106499304,-0.6242763150006022
0.17876905371550933,0.20785589024526896,0.17876905371550933,0.20785589024526896,-0.9974595676976542,-0.9973893580781129,-0.9974595676976542,-0.9973893580781129,0.6033033593214117,0.7128118317359351,0.6033033593214117,0.7128118317359351,-0.1655723428064355,0.016584446737590852,-0.1655723428064355,0.016584446737590852,0.7889930377819654,1,0.7889930377819654,1,-0.6242763150006022,-0.5858774212780671,-0.6626752087231373
0.1496822171857497,0.17876905371550933,0.1496822171857497,0.17876905371550933,-0.9975297773171954,-0.9974595676976542,-0.9975297773171954,-0.9974595676976542,0.49379488690688844,0.6033033593214117,0.49379488690688844,0.6033033593214117,-0.347729132350462,-0.1655723428064355,-0.347729132350462,-0.1655723428064355,0.5779860755639308,0.7889930377819654,0.5779860755639308,0.7889930377819654,-0.6626752087231373,-0.6242763150006022,-0.5319251461443713
0.25785278726907324,0.1496822171857497,0.25785278726907324,0.1496822171857497,-0.9969825526982914,-0.9975297773171954,-0.9969825526982914,-0.9975297773171954,0.39135109897576714,0.49379488690688844,0.39135109897576714,0.49379488690688844,-0.6096948438018753,-0.347729132350462,-0.6096948438018753,-0.347729132350462,0.420609998475201,0.5779860755639308,0.420609998475201,0.5779860755639308,-0.5319251461443713,-0.6626752087231373,-0.4011750835656055
0.36602335732869484,0.25785278726907324,0.36602335732869484,0.25785278726907324,-0.9964353280793874,-0.9969825526982914,-0.9964353280793874,-0.9969825526982914,0.2889073110446463,0.39135109897576714,0.2889073110446463,0.39135109897576714,-0.8716605552572159,-0.6096948438018753,-0.8716605552572159,-0.6096948438018753,0.2632339214275363,0.420609998475201,0.2632339214275363,0.420609998475201,-0.4011750835656055,-0.5319251461443713,-0.260704915054213
-0.009837802008820118,0.36602335732869484,-0.009837802008820118,0.36602335732869484,-0.9943090311571742,-0.9964353280793874,-0.9943090311571742,-0.9964353280793874,0.40500331612507834,0.2889073110446463,0.40500331612507834,0.2889073110446463,-0.6713232642568696,-0.8716605552572159,-0.6713232642568696,-0.8716605552572159,-0.03535659314990436,0.2632339214275363,-0.03535659314990436,0.2632339214275363,-0.260704915054213,-0.4011750835656055,-0.12023474652102706
-0.3856989613463353,-0.009837802008820118,-0.3856989613463353,-0.009837802008820118,-0.992182734234961,-0.9943090311571742,-0.992182734234961,-0.9943090311571742,0.5210993212055102,0.40500331612507834,0.5210993212055102,0.40500331612507834,-0.47098597326045033,-0.6713232642568696,-0.47098597326045033,-0.6713232642568696,-0.3339471076862798,-0.03535659314990436,-0.3339471076862798,-0.03535659314990436,-0.12023474652102706,-0.260704915054213,0.1582523887621925
-0.09140595314501543,-0.3856989613463353,-0.09140595314501543,-0.3856989613463353,-0.9949372695230567,-0.992182734234961,-0.9949372695230567,-0.992182734234961,0.7117843105553001,0.5210993212055102,0.7117843105553001,0.5210993212055102,-0.17792967302234142,-0.47098597326045033,-0.17792967302234142,-0.47098597326045033,-0.1489998126111014,-0.3339471076862798,-0.1489998126111014,-0.3339471076862798,0.1582523887621925,-0.12023474652102706,0.4367395240672056
